% Conditionele overschrijdingskans zeewaterstand Maasmond 1985, per windrichting, voor 12-uursperioden.
%
% Door:    C.P.M. Geerse van HKV lijn in water
% Datum:   18 december 2015 
% Project: PR3216.10
%
% Zie voor beschrijving het rapport:
% Werkwijze uitintegreren onzekerheden basisstochasten voor Hydra-NL.
% Afvoeren, meerpeilen, zeewaterstanden en windsnelheden. 
% Chris Geerse. HKV Lijn in Water, december 2015.
% 
% Tijdsperiode: 12 uur.
%
% Richt.ZW              WZW             W               WNW             NW              NNW             N	    
% P(r)	0.112768	0.100106	0.075202	0.050088	0.039606	0.036933	0.030742
% m+NAP
5.80	8.882E-16	4.180E-12	3.458E-09	4.188E-08	4.889E-07	1.089E-07	3.139E-09
5.90	4.441E-16	2.471E-12	2.346E-09	2.990E-08	3.727E-07	8.076E-08	2.183E-09
6.00	2.220E-16	1.462E-12	1.594E-09	2.138E-08	2.844E-07	5.994E-08	1.520E-09
6.10	1.110E-16	8.664E-13	1.084E-09	1.531E-08	2.173E-07	4.455E-08	1.060E-09
6.20	1.110E-16	5.139E-13	7.386E-10	1.097E-08	1.662E-07	3.314E-08	7.400E-10
6.30	0.000E+00	3.052E-13	5.037E-10	7.876E-09	1.273E-07	2.469E-08	5.172E-10
6.40	0.000E+00	1.814E-13	3.440E-10	5.661E-09	9.762E-08	1.841E-08	3.619E-10
6.50	0.000E+00	1.079E-13	2.352E-10	4.074E-09	7.492E-08	1.375E-08	2.535E-10
6.60	0.000E+00	6.428E-14	1.610E-10	2.936E-09	5.757E-08	1.028E-08	1.777E-10
6.70	0.000E+00	3.830E-14	1.104E-10	2.118E-09	4.428E-08	7.692E-09	1.248E-10
6.80	0.000E+00	2.287E-14	7.573E-11	1.530E-09	3.410E-08	5.762E-09	8.767E-11
6.90	0.000E+00	1.366E-14	5.202E-11	1.107E-09	2.628E-08	4.322E-09	6.166E-11
7.00	0.000E+00	8.216E-15	3.578E-11	8.012E-10	2.027E-08	3.244E-09	4.341E-11
7.10	0.000E+00	4.885E-15	2.463E-11	5.808E-10	1.566E-08	2.438E-09	3.059E-11
7.20	0.000E+00	2.887E-15	1.698E-11	4.215E-10	1.210E-08	1.834E-09	2.158E-11
7.30	0.000E+00	1.776E-15	1.171E-11	3.062E-10	9.365E-09	1.381E-09	1.524E-11
7.40	0.000E+00	9.992E-16	8.092E-12	2.227E-10	7.253E-09	1.041E-09	1.077E-11
7.50	0.000E+00	6.661E-16	5.595E-12	1.621E-10	5.622E-09	7.854E-10	7.615E-12
7.60	0.000E+00	3.331E-16	3.872E-12	1.182E-10	4.362E-09	5.931E-10	5.390E-12
7.70	0.000E+00	2.220E-16	2.683E-12	8.622E-11	3.387E-09	4.483E-10	3.819E-12
7.80	0.000E+00	1.110E-16	1.860E-12	6.297E-11	2.633E-09	3.392E-10	2.708E-12
7.90	0.000E+00	1.110E-16	1.291E-12	4.604E-11	2.048E-09	2.569E-10	1.922E-12
8.00	0.000E+00	0.000E+00	8.973E-13	3.369E-11	1.594E-09	1.947E-10	1.365E-12
