% Conditionele overschrijdingskans zeewaterstand Maasmond 1985, per windrichting, voor getijperioden.
% Door: 	Chris Geerse
% Project:	PR3140.10
% Datum:	oktober 2015
%
%m+NAP  ZW              WZW             W               WNW             NW              NNW             N
6.10	0.000E+00	9.874E-13	1.112E-09	1.379E-08	1.752E-07	3.437E-08	7.154E-10
6.20	0.000E+00	5.858E-13	7.572E-10	9.886E-09	1.340E-07	2.557E-08	4.994E-10
6.30	0.000E+00	3.478E-13	5.164E-10	7.096E-09	1.026E-07	1.905E-08	3.490E-10
6.40	0.000E+00	2.067E-13	3.527E-10	5.101E-09	7.870E-08	1.421E-08	2.442E-10
6.50	0.000E+00	1.230E-13	2.411E-10	3.671E-09	6.040E-08	1.061E-08	1.711E-10
6.60	0.000E+00	7.327E-14	1.651E-10	2.645E-09	4.641E-08	7.930E-09	1.199E-10
6.70	0.000E+00	4.363E-14	1.131E-10	1.908E-09	3.570E-08	5.934E-09	8.419E-11
6.80	0.000E+00	2.609E-14	7.763E-11	1.379E-09	2.749E-08	4.446E-09	5.916E-11
6.90	0.000E+00	1.565E-14	5.333E-11	9.970E-10	2.119E-08	3.334E-09	4.161E-11
7.00	0.000E+00	9.326E-15	3.668E-11	7.218E-10	1.635E-08	2.503E-09	2.929E-11
7.10	0.000E+00	5.662E-15	2.525E-11	5.233E-10	1.262E-08	1.881E-09	2.064E-11
7.20	0.000E+00	3.331E-15	1.741E-11	3.797E-10	9.758E-09	1.415E-09	1.456E-11
7.30	0.000E+00	1.998E-15	1.201E-11	2.759E-10	7.550E-09	1.066E-09	1.028E-11
7.40	0.000E+00	0.000E+00	8.295E-12	2.006E-10	5.847E-09	8.031E-10	7.265E-12
7.50	0.000E+00	0.000E+00	5.736E-12	1.461E-10	4.532E-09	6.059E-10	5.138E-12
7.60	0.000E+00	0.000E+00	3.970E-12	1.065E-10	3.517E-09	4.576E-10	3.637E-12
7.70	0.000E+00	0.000E+00	2.750E-12	7.768E-11	2.731E-09	3.459E-10	2.577E-12
7.80	0.000E+00	0.000E+00	1.907E-12	5.673E-11	2.122E-09	2.617E-10	1.827E-12
7.90	0.000E+00	0.000E+00	1.324E-12	4.148E-11	1.651E-09	1.982E-10	1.297E-12
8.00	0.000E+00	0.000E+00	9.198E-13	3.035E-11	1.285E-09	1.502E-10	9.209E-13
